start_time,speed,age,gender
10-04 16:05:50,13.35,23,2
10-04 16:06:31,9.13,60,1
10-04 16:00:35,10.50,46,1
10-04 16:04:54,22.43,37,1
10-04 15:58:00,14.03,31,2
10-04 15:47:20,13.10,31,1
10-04 15:44:35,15.38,46,1
10-04 15:50:59,11.42,53,1
10-04 15:41:52,9.71,54,2
10-04 15:41:12,22.60,25,1
10-04 15:48:32,13.02,37,1
10-04 15:31:31,11.18,34,1
10-04 15:11:46,6.75,30,1
10-04 15:24:20,14.38,46,2
10-04 15:27:01,21.44,35,1
10-04 15:12:13,13.01,30,1
10-04 15:22:50,16.55,25,1
10-04 15:18:58,13.77,52,1
10-04 15:09:14,5.58,19,1
10-04 15:11:03,14.28,30,1
10-04 15:05:49,10.52,42,1
10-04 14:58:02,18.25,34,1
10-04 14:41:31,20.58,27,1
10-04 14:31:48,8.85,40,2
10-04 14:51:41,10.50,47,1
10-04 14:39:31,8.64,43,2
10-04 14:43:22,14.96,36,1
10-04 14:18:14,2.43,28,1
10-04 14:36:05,12.80,29,2
10-04 14:35:27,12.57,55,1
10-04 14:22:38,9.78,32,1
10-04 14:15:12,12.56,60,1
10-04 14:14:50,14.68,37,3
10-04 14:03:10,12.58,28,1
10-04 14:11:41,12.32,33,2
10-04 14:13:23,21.21,45,1
10-04 14:07:07,9.42,50,2
10-04 13:59:46,17.75,29,1
10-04 13:55:25,11.77,41,1
10-04 13:50:50,12.09,26,1
10-04 13:40:57,17.54,54,1
10-04 13:43:12,14.49,42,1
10-04 13:38:26,13.29,30,1
10-04 13:21:11,7.27,57,1
10-04 13:31:29,14.12,33,3
10-04 13:26:02,13.13,33,2
10-04 13:27:37,22.71,30,1
10-04 13:19:56,8.90,31,2
10-04 13:09:00,3.67,38,1
10-04 13:15:55,13.85,32,1
10-04 13:09:01,5.96,34,2
10-04 13:11:59,16.86,37,1
10-04 13:01:26,16.67,49,1
10-04 13:00:18,9.33,59,1
10-04 12:58:08,7.67,43,1
10-04 12:51:51,12.10,24,1
10-04 12:51:24,13.53,26,1
10-04 12:46:43,6.37,21,2
10-04 12:45:31,12.01,50,1
10-04 12:46:39,25.06,25,1
10-04 12:41:45,18.51,38,1
10-04 12:35:03,12.05,26,1
10-04 12:03:21,12.25,33,1
10-04 12:32:53,10.35,24,1
10-04 12:30:24,19.77,24,1
10-04 12:20:26,7.94,57,1
10-04 12:21:10,11.13,23,1
10-04 12:17:37,13.39,25,1
10-04 12:08:31,21.27,67,1
10-04 12:10:14,18.29,30,1
10-04 12:10:18,17.47,29,1
10-04 12:06:14,18.46,20,2
10-04 11:52:11,10.16,27,1
10-04 11:36:17,2.76,56,1
10-04 11:57:28,22.39,30,1
10-04 11:40:32,9.18,32,1
10-04 11:44:22,14.26,38,1
10-04 11:41:20,12.83,35,1
10-04 11:22:46,11.41,32,2
10-04 11:35:07,13.74,20,1
10-04 11:34:47,13.95,22,1
10-04 11:30:30,16.52,66,1
10-04 11:14:40,12.45,60,1
10-04 11:12:05,11.83,50,1
10-04 10:57:22,10.85,25,1
10-04 11:05:33,13.40,48,1
10-04 11:03:34,15.42,36,1
10-04 10:53:05,12.38,37,2
10-04 10:55:35,12.07,31,1
10-04 10:43:46,13.06,26,1
10-04 10:37:32,6.03,30,1
10-04 10:45:00,14.54,34,2
10-04 10:42:25,16.58,24,1
10-04 10:24:00,3.48,32,1
10-04 10:31:20,16.94,33,1
10-04 10:29:55,15.13,22,1
10-04 10:17:37,14.73,38,2
10-04 10:20:58,10.58,39,1
10-04 10:16:45,10.68,24,2
10-04 10:12:39,8.58,27,1
10-04 10:11:59,15.39,50,1
10-04 10:07:53,17.21,31,1
10-04 10:06:50,20.18,33,1
10-04 10:03:18,8.36,43,1
10-04 10:01:14,30.04,26,1
10-04 09:57:55,12.27,27,1
10-04 10:00:01,12.45,26,1
10-04 09:58:56,15.43,24,1
10-04 09:52:37,13.76,40,1
10-04 09:53:57,15.01,29,1
10-04 09:51:14,18.79,28,1
10-04 09:44:21,10.33,35,1
10-04 09:41:29,16.35,24,1
10-04 09:44:01,14.31,32,1
10-04 09:41:32,17.42,35,1
10-04 09:36:57,19.62,40,1
10-04 09:41:43,12.19,33,1
10-04 09:26:20,12.03,23,1
10-04 09:39:00,11.60,29,1
10-04 09:38:42,10.54,25,2
10-04 09:31:45,12.29,28,1
10-04 09:31:05,17.84,39,1
10-04 09:35:09,16.51,25,1
10-04 09:21:02,12.39,62,1
10-04 09:16:31,18.29,27,1
10-04 09:25:32,14.40,26,1
10-04 09:20:39,14.78,29,1
10-04 09:13:36,8.75,35,1
10-04 09:26:22,18.75,36,1
10-04 09:21:19,8.98,36,2
10-04 09:02:29,4.20,59,1
10-04 09:25:44,11.74,48,1
10-04 09:19:49,18.42,30,1
10-04 09:21:55,11.04,39,3
10-04 09:21:37,13.33,20,1
10-04 09:16:49,14.23,22,1
10-04 09:04:08,8.65,67,1
10-04 09:17:00,18.11,34,1
10-04 09:09:50,11.19,32,2
10-04 09:12:36,15.37,39,1
10-04 09:13:32,17.02,32,2
10-04 09:10:22,12.38,48,1
10-04 09:07:32,10.21,24,2
10-04 09:12:24,11.39,31,1
10-04 09:11:19,12.57,32,1
10-04 09:06:44,14.47,25,3
10-04 09:00:58,8.23,39,1
10-04 09:11:43,22.01,27,1
10-04 09:00:21,8.78,25,1
10-04 09:05:29,25.61,32,1
10-04 09:00:46,12.82,39,2
10-04 09:01:08,15.40,36,1
10-04 08:41:04,18.46,29,1
10-04 08:52:02,11.17,35,1
10-04 09:03:01,20.90,48,1
10-04 08:58:45,10.50,53,2
10-04 08:59:04,12.25,26,1
10-04 08:56:42,10.76,28,1
10-04 08:58:22,13.06,39,2
10-04 08:52:50,18.37,28,2
10-04 08:46:18,16.03,33,2
10-04 08:50:05,12.01,23,2
10-04 08:51:28,10.41,23,1
10-04 08:46:19,11.71,30,2
10-04 08:41:07,12.09,35,1
10-04 08:45:06,12.30,29,2
10-04 08:44:06,12.36,45,1
10-04 08:39:45,16.30,29,2
10-04 08:38:48,9.56,41,2
10-04 08:32:21,13.14,41,1
10-04 08:03:13,2.37,40,1
10-04 08:35:36,8.24,36,1
10-04 08:41:17,21.23,24,1
10-04 08:38:28,14.41,34,1
10-04 08:27:00,12.07,27,2
10-04 08:39:19,12.72,44,1
10-04 08:31:12,4.99,40,2
10-04 08:39:54,21.17,29,2
10-04 08:28:05,2.58,31,1
10-04 08:32:13,10.86,32,1
10-04 08:22:55,14.96,28,1
10-04 08:24:03,15.15,41,2
10-04 08:28:35,23.13,43,1
10-04 08:28:47,13.45,32,1
10-04 08:28:43,12.69,33,2
10-04 08:26:02,14.83,38,1
10-04 08:32:32,23.46,31,1
10-04 08:29:16,16.85,53,1
10-04 08:19:23,14.43,33,2
10-04 08:22:04,12.58,54,1
10-04 08:15:24,13.34,23,2
10-04 08:25:37,18.55,61,1
10-04 08:24:40,14.35,34,2
10-04 08:16:45,6.80,30,1
10-04 08:19:08,21.87,42,1
10-04 08:12:57,9.96,38,1
10-04 07:55:51,15.13,36,2
10-04 08:08:27,12.21,38,1
10-04 08:17:07,20.70,37,1
10-04 08:11:10,7.76,33,1
10-04 08:13:56,11.27,40,1
10-04 08:12:49,16.55,33,1
10-04 08:03:55,17.93,35,1
10-04 08:11:09,14.91,33,1
10-04 08:10:17,13.05,26,1
10-04 08:04:24,14.64,33,2
10-04 08:03:08,15.43,35,1
10-04 08:06:47,9.73,43,1
10-04 07:53:26,8.02,34,2
10-04 08:05:06,16.25,29,2
10-04 08:04:36,25.12,27,1
10-04 08:02:25,20.65,34,1
10-04 07:55:08,17.47,38,1
10-04 07:50:04,17.46,32,2
10-04 07:51:35,12.56,29,1
10-04 07:47:16,10.03,38,2
10-04 07:49:08,10.10,34,2
10-04 07:40:59,19.74,29,2
10-04 07:48:40,13.67,46,1
10-04 07:48:35,17.99,30,1
10-04 07:47:22,15.12,34,1
10-04 07:47:59,12.41,31,1
10-04 07:34:16,14.08,37,1
10-04 07:33:27,20.97,41,1
10-04 07:33:15,9.59,42,2
10-04 07:37:55,10.09,32,1
10-04 07:34:22,17.18,29,2
10-04 07:33:31,11.85,30,1
10-04 07:21:29,13.34,27,1
10-04 07:22:22,20.43,23,1
10-04 07:12:30,18.06,32,1
10-04 07:11:04,18.34,30,2
10-04 07:17:02,20.34,34,1
10-04 07:14:06,16.23,30,1
10-04 07:12:26,17.97,21,1
10-04 07:05:42,12.22,37,1
10-04 07:00:30,12.43,42,2
10-04 06:55:41,15.17,29,2
10-04 06:55:46,15.57,27,1
10-04 06:45:04,7.86,30,1
10-04 06:42:44,15.02,32,1
10-04 06:42:04,21.21,31,1
10-04 06:43:17,18.43,29,2
10-04 06:38:08,23.08,27,1
10-04 06:32:16,12.81,36,1
10-04 06:27:34,14.30,28,1
10-04 06:21:57,7.82,38,1
10-04 05:57:27,18.60,23,1
10-04 05:55:34,18.11,25,2
10-04 05:43:23,12.55,26,1
10-04 05:11:07,11.02,24,1
10-04 04:14:00,3.25,34,2
10-04 03:09:25,3.48,28,1
10-03 23:34:43,0.52,49,1
10-04 00:12:49,13.94,24,1
10-04 00:05:15,11.99,26,1
10-03 23:08:54,11.03,45,1
10-03 23:08:02,13.69,29,1
10-03 22:53:43,9.03,35,1
10-03 22:23:28,11.94,43,1
10-03 22:25:48,11.27,25,1
10-03 22:12:32,11.66,36,1
10-03 22:12:23,9.99,24,1
10-03 22:06:45,12.70,25,1
10-03 21:59:49,10.63,25,2
10-03 21:44:21,9.84,47,1
10-03 21:21:21,4.57,27,1
10-03 21:38:32,12.14,34,1
10-03 21:44:13,9.60,22,1
10-03 20:57:12,2.54,31,1
10-03 21:28:32,12.68,22,1
10-03 21:26:02,9.45,26,1
10-03 21:11:24,7.83,31,2
10-03 21:20:25,19.59,26,1
10-03 21:11:15,7.67,26,2
10-03 21:03:42,6.43,27,1
10-03 21:03:31,8.07,25,2
10-03 21:01:45,10.38,44,2
10-03 20:53:15,15.61,30,1
10-03 20:52:37,13.95,27,2
10-03 20:38:20,16.05,27,1
10-03 20:08:40,2.98,31,1
10-03 20:42:41,11.43,23,1
10-03 20:34:33,16.01,34,2
10-03 20:33:47,21.86,29,1
10-03 20:28:21,11.18,28,2
10-03 20:28:45,14.59,22,1
10-03 20:21:52,7.84,21,1
10-03 20:23:41,20.31,25,1
10-03 19:36:39,9.82,41,1
10-03 20:14:55,3.59,24,1
10-03 20:11:07,6.53,41,2
10-03 19:57:10,14.40,29,1
10-03 19:57:28,5.44,26,1
10-03 19:36:49,12.75,45,2
10-03 19:51:37,19.53,29,2
10-03 19:49:16,11.65,28,2
10-03 19:55:43,9.20,30,1
10-03 19:51:10,17.15,33,1
10-03 19:46:33,9.17,40,1
10-03 19:44:03,12.38,40,1
10-03 19:35:33,11.18,40,1
10-03 19:21:05,7.82,22,1
10-03 19:36:35,8.68,31,1
10-03 19:33:23,9.74,27,1
10-03 19:19:04,13.13,30,1
10-03 19:21:36,15.80,30,1
10-03 19:23:09,9.12,34,2
10-03 19:28:07,11.78,22,2
10-03 19:13:09,14.87,27,1
10-03 19:20:33,15.35,20,1
10-03 19:23:08,11.06,29,2
10-03 19:14:03,14.25,41,1
10-03 19:20:10,10.41,26,1
10-03 19:08:09,9.61,30,1
10-03 19:09:13,8.89,32,2
10-03 19:03:04,16.88,53,1
10-03 18:57:06,5.94,25,2
10-03 18:37:42,6.17,30,2
10-03 19:06:26,8.13,29,1
10-03 19:06:34,11.72,28,2
10-03 18:55:45,13.13,32,2
10-03 18:53:02,17.29,49,1
10-03 18:57:22,15.10,30,1
10-03 18:48:55,18.87,29,1
10-03 18:52:37,11.18,38,2
10-03 18:59:50,16.34,29,1
10-03 18:47:13,13.74,30,1
10-03 18:49:33,5.05,19,1
10-03 18:22:30,8.47,23,1
10-03 18:47:38,12.89,29,1
10-03 18:50:40,14.79,43,2
10-03 18:38:15,14.77,42,1
10-03 18:29:59,12.85,28,1
10-03 18:42:28,11.37,22,1
10-03 18:37:50,17.16,33,1
10-03 18:26:18,14.21,26,1
10-03 18:32:17,9.27,19,2
10-03 18:32:24,11.35,58,1
10-03 18:35:04,13.76,25,1
10-03 18:34:10,10.07,31,1
10-03 18:36:09,15.68,28,1
10-03 18:22:58,20.25,54,1
10-03 18:13:40,12.80,29,2
10-03 18:15:51,4.99,25,1
10-03 18:16:24,9.83,30,1
10-03 18:22:38,11.73,44,1
10-03 18:21:56,9.24,54,1
10-03 18:21:51,14.96,34,1
10-03 18:15:33,14.78,37,1
10-03 18:25:47,21.39,31,1
10-03 18:20:30,14.68,30,1
10-03 18:20:40,22.35,29,1
10-03 18:15:31,15.16,40,1
10-03 17:59:23,15.41,39,1
10-03 18:09:17,8.68,23,2
10-03 18:15:38,10.74,29,2
10-03 18:17:51,15.97,22,1
10-03 18:11:12,21.96,35,1
10-03 18:08:55,7.81,30,1
10-03 18:09:42,13.63,39,2
10-03 18:05:12,13.12,51,1
10-03 18:09:27,19.84,29,1
10-03 18:05:39,15.60,35,2
10-03 18:04:51,4.88,35,2
10-03 17:58:26,14.14,30,2
10-03 18:04:21,9.43,26,1
10-03 12:47:05,1.43,28,1
10-03 18:01:05,14.62,26,1
10-03 17:50:11,16.61,41,1
10-03 17:46:37,9.88,20,2
10-03 17:49:51,16.57,28,1
10-03 17:54:41,15.87,49,2
10-03 17:49:01,11.20,33,1
10-03 17:49:50,8.64,53,1
10-03 16:26:42,0.79,27,1
10-03 17:38:23,10.14,26,1
10-03 17:32:35,12.81,29,1
10-03 17:32:59,11.71,37,2
10-03 17:39:30,15.72,37,2
10-03 17:39:46,14.38,41,2
10-03 17:44:18,16.30,26,1
10-03 17:39:23,13.48,23,1
10-03 17:34:33,13.82,25,2
10-03 17:35:45,11.91,23,1
10-03 17:35:48,12.54,28,1
10-03 17:41:06,15.04,36,1
10-03 17:37:53,10.27,33,1
10-03 17:39:50,17.22,31,1
10-03 17:40:40,18.79,37,1
10-03 17:35:31,19.28,37,1
10-03 17:35:37,12.97,31,3
10-03 17:37:52,11.39,36,2
10-03 17:33:09,13.38,41,1
10-03 17:22:56,6.84,35,1
10-03 17:23:22,3.37,24,1
10-03 17:24:06,13.88,24,1
10-03 17:24:26,14.90,25,1
10-03 17:12:14,11.07,32,2
10-03 17:22:48,9.66,30,1
10-03 17:18:50,9.51,24,1
10-03 17:17:21,11.99,29,2
10-03 17:15:47,13.90,42,1
10-03 16:59:36,13.07,38,2
10-03 17:19:58,12.54,27,2
10-03 17:18:15,15.13,34,3
10-03 17:20:27,15.12,31,1
10-03 17:11:51,13.85,52,1
10-03 17:14:42,13.81,32,1
10-03 17:08:56,10.49,45,1
10-03 17:12:54,14.52,25,1
10-03 17:00:32,8.29,43,1
10-03 17:09:28,8.88,44,2
10-03 17:11:05,12.35,21,1
10-03 17:09:24,10.13,35,1
10-03 17:00:51,15.46,29,2
10-03 16:58:00,5.06,22,1
10-03 17:02:45,10.88,30,1
10-03 17:05:06,10.16,35,1
10-03 17:04:29,14.52,39,1
10-03 16:42:29,9.23,31,1
10-03 17:05:21,14.45,29,2
10-03 17:05:24,14.72,43,1
10-03 16:54:42,10.94,34,1
10-03 17:01:19,14.66,38,1
10-03 16:50:40,11.98,65,2
10-03 16:48:20,2.67,22,1
10-03 16:55:00,13.84,33,1
10-03 16:54:22,16.70,44,2
10-03 16:53:21,21.08,19,1
10-03 16:43:35,11.87,37,1
10-03 16:43:17,11.63,30,3
10-03 16:32:56,2.09,29,1
10-03 16:33:18,12.09,40,1
10-03 16:42:37,9.34,35,2
10-03 16:39:02,12.99,41,1
10-03 16:38:51,9.22,50,2
10-03 16:13:47,6.62,61,1
10-03 16:38:14,12.94,30,1
10-03 16:40:44,7.59,30,1
10-03 16:32:43,9.20,41,1
10-03 16:28:04,16.33,36,1
10-03 16:25:38,14.58,43,1
10-03 16:23:00,11.09,60,1
10-03 16:25:41,11.14,50,2
10-03 16:16:36,8.45,31,1
10-03 16:10:58,11.04,44,1
10-03 16:14:00,16.12,58,1
10-03 16:13:50,13.82,48,1
10-03 16:05:38,15.67,26,1
10-03 16:08:17,12.90,30,1
10-03 16:07:57,6.01,28,1
10-03 16:02:31,13.26,41,1
10-03 16:00:09,10.63,35,1
10-03 15:54:47,18.40,43,1
10-03 15:48:57,9.98,27,1
10-03 15:41:41,7.85,32,1
10-03 15:38:28,5.81,22,1
10-03 15:50:13,20.18,46,1
10-03 15:39:06,12.23,37,2
10-03 15:37:12,5.55,20,1
10-03 15:41:51,12.18,42,1
10-03 15:34:01,3.04,46,1
10-03 15:37:54,14.34,38,1
10-03 15:34:26,11.90,35,1
10-03 15:26:41,14.61,20,2
10-03 15:20:50,14.21,38,1
10-03 15:12:31,7.77,42,1
10-03 15:09:40,13.94,53,1
10-03 15:11:57,8.29,40,2
10-03 15:05:37,15.39,62,1
10-03 14:47:23,10.82,50,1
10-03 14:57:07,11.27,55,1
10-03 14:51:26,10.97,37,2
10-03 14:41:50,8.27,31,1
10-03 14:39:02,16.94,23,1
10-03 14:42:53,10.15,36,1
10-03 14:36:02,7.01,46,2
10-03 14:33:29,6.90,50,2
10-03 14:30:26,17.80,25,1
10-03 14:17:23,16.65,33,2
10-03 14:05:39,9.24,21,1
10-03 14:21:14,11.47,42,1
10-03 13:52:31,8.29,29,1
10-03 14:03:33,10.40,20,2
10-03 14:06:59,15.28,30,1
10-03 14:07:07,14.54,40,2
10-03 13:42:36,12.94,38,1
10-03 14:00:00,10.60,20,2
10-03 13:39:07,3.87,42,1
10-03 13:51:44,9.84,32,1
10-03 13:56:56,19.92,26,1
10-03 13:44:16,10.34,41,1
10-03 13:42:44,11.83,32,2
10-03 13:37:47,9.28,44,2
10-03 13:27:17,4.61,39,1
10-03 13:17:18,7.34,31,1
10-03 13:10:07,11.79,66,1
10-03 13:23:28,15.88,27,1
10-03 13:23:35,17.30,32,1
10-03 13:18:46,15.79,41,1
10-03 13:02:26,7.25,33,2
10-03 13:13:30,9.55,31,1
10-03 13:07:14,14.33,38,1
10-03 13:03:26,12.38,56,2
10-03 12:58:49,13.97,32,1
10-03 13:03:01,14.20,19,1
10-03 12:58:23,10.55,30,1
10-03 12:56:34,11.80,36,1
10-03 12:53:21,18.84,35,1
10-03 12:37:12,13.57,37,2
10-03 12:47:50,13.51,25,1
10-03 12:44:11,13.21,52,1
10-03 12:37:45,12.41,41,1
10-03 12:20:52,12.70,22,1
10-03 12:33:11,16.17,25,1
10-03 12:30:42,14.80,32,2
10-03 12:24:49,9.55,25,1
10-03 12:13:01,6.73,31,1
10-03 12:18:08,8.68,46,1
10-03 12:15:01,17.46,33,1
10-03 11:15:00,1.89,57,2
10-03 12:05:51,8.17,31,1
10-03 12:03:20,5.67,27,2
10-03 11:49:33,9.13,25,1
10-03 11:02:40,1.22,24,1
10-03 11:53:26,9.68,50,2
10-03 11:47:51,13.20,26,2
10-03 11:44:56,17.65,22,1
10-03 11:44:23,8.48,53,1
10-03 11:34:31,12.30,51,2
10-03 11:28:09,17.04,36,1
10-03 11:24:22,9.86,35,2
10-03 11:19:06,18.58,21,3
10-03 11:19:49,16.94,43,1
10-03 11:14:24,11.51,27,1
10-03 11:11:39,13.89,34,1
10-03 11:07:34,6.29,34,2
10-03 10:50:58,4.97,23,1
10-03 10:31:48,6.05,31,1
10-03 10:57:25,16.15,32,1
10-03 10:50:28,14.15,35,1
10-03 10:54:48,7.49,36,1
10-03 10:52:10,24.37,23,1
10-03 10:38:24,16.13,49,1
10-03 10:30:40,12.21,24,2
10-03 10:36:29,11.85,41,1
10-03 10:33:49,18.19,41,1
10-03 10:09:02,3.35,34,2
10-03 10:24:40,12.01,25,1
10-03 10:21:08,6.56,45,2
10-03 10:08:43,16.59,33,3
10-03 10:18:57,8.84,25,1
10-03 10:18:50,10.96,56,1
10-03 10:14:13,12.63,36,1
10-03 10:06:14,14.27,29,2
10-03 09:51:16,11.42,33,1
10-03 10:03:25,9.93,47,1
10-03 09:58:45,9.00,32,2
10-03 10:04:31,12.30,34,2
10-03 09:59:26,24.87,31,1
10-03 10:04:34,22.08,19,2
10-03 09:57:40,14.32,26,1
10-03 09:55:44,5.80,46,1
10-03 09:41:58,10.73,59,1
10-03 09:50:40,20.33,25,1
10-03 09:53:36,15.54,52,1
10-03 09:47:14,13.40,27,2
10-03 09:29:35,16.15,32,1
10-03 09:36:05,11.19,30,2
10-03 09:34:37,12.09,25,1
10-03 09:39:52,8.69,41,1
10-03 09:28:05,19.17,38,2
10-03 09:33:18,11.03,33,2
10-03 09:39:14,11.67,36,2
10-03 09:25:58,11.95,33,1
10-03 09:36:35,12.30,33,1
10-03 09:22:32,14.68,31,2
10-03 09:21:41,10.45,33,1
10-03 09:25:35,15.52,32,2
10-03 09:25:31,10.02,38,2
10-03 09:23:13,8.89,26,2
10-03 09:29:37,20.80,20,1
10-03 09:20:33,7.47,42,1
10-03 09:25:32,10.88,45,1
10-03 09:11:57,13.00,39,1
10-03 09:02:15,20.20,27,1
10-03 09:16:06,11.94,29,1
10-03 09:23:28,19.66,26,1
10-03 09:03:24,10.94,28,1
10-03 09:12:16,20.51,35,3
10-03 09:18:18,10.66,57,1
10-03 09:10:22,14.02,25,1
10-03 09:18:37,22.50,50,1
10-03 09:01:12,13.19,24,1
10-03 09:03:26,9.37,35,1
10-03 09:15:13,16.69,30,1
10-03 09:12:37,13.93,29,1
10-03 09:09:31,10.06,25,1
10-03 09:01:36,14.40,51,1
10-03 08:56:04,9.40,33,1
10-03 09:05:23,13.98,25,1
10-03 09:05:43,9.54,36,1
10-03 08:58:29,10.05,51,1
10-03 09:03:10,9.35,50,2
10-03 08:56:07,17.99,26,1
10-03 08:51:13,13.02,28,1
10-03 09:02:53,15.96,29,1
10-03 08:59:52,12.19,19,1
10-03 09:03:01,21.80,28,1
10-03 09:01:54,9.39,47,1
10-03 08:57:46,14.72,34,1
10-03 08:50:27,16.94,22,2
10-03 08:50:32,8.91,26,1
10-03 08:55:45,9.82,42,2
10-03 08:40:13,13.38,26,2
10-03 08:55:22,13.33,41,1
10-03 08:40:43,15.31,36,1
10-03 08:53:01,11.03,31,1
10-03 08:54:15,11.70,21,1
10-03 08:41:28,11.25,26,2
10-03 08:34:47,12.17,31,1
10-03 08:44:53,8.58,53,1
10-03 08:49:41,15.62,23,2
10-03 08:46:34,20.04,30,1
10-03 08:47:17,13.99,55,1
10-03 08:31:08,10.40,53,2
10-03 08:42:54,13.14,25,1
10-03 08:34:48,7.67,25,1
10-03 08:40:47,12.44,29,1
10-03 08:22:20,18.16,27,1
10-03 08:37:08,10.70,30,2
10-03 08:25:20,16.82,28,1
10-03 08:37:06,16.98,31,1
10-03 08:20:46,15.70,26,2
10-03 08:22:52,12.77,48,2
10-03 08:31:00,11.81,23,1
10-03 08:27:24,13.98,38,1
10-03 08:20:08,12.20,37,1
10-03 08:30:03,18.38,28,1
10-03 08:24:42,10.32,40,2
10-03 08:24:17,6.69,50,2
10-03 08:14:00,8.21,57,2
10-03 08:23:40,11.60,36,2
10-03 08:29:02,15.60,46,1
10-03 08:28:31,11.63,27,1
10-03 08:12:13,17.40,36,2
10-03 08:09:34,9.07,44,1
10-03 08:14:49,15.42,35,1
10-03 08:22:17,15.91,37,1
10-03 08:14:38,12.84,33,2
10-03 08:09:41,11.05,26,2
10-03 08:10:21,10.40,52,1
10-03 08:21:20,10.16,59,1
10-03 08:14:40,11.54,39,2
10-03 08:11:35,7.24,38,1
10-03 08:10:22,11.65,39,1
10-03 08:11:59,13.60,37,1
10-03 08:15:23,14.99,47,1
10-03 08:09:50,10.74,31,2
10-03 08:11:55,10.60,29,2
10-03 08:00:14,17.79,24,1
10-03 08:11:21,13.21,31,1
10-03 08:08:56,19.44,26,2
10-03 07:55:22,16.95,32,2
10-03 08:07:56,11.79,39,1
10-03 07:57:04,11.96,34,1
10-03 08:06:12,17.44,29,1
10-03 08:02:23,14.86,41,1
10-03 07:59:38,12.21,24,1
10-03 07:44:14,11.68,37,2
10-03 07:59:02,13.84,43,1
10-03 07:56:13,16.93,30,1
10-03 07:45:57,9.51,46,2
10-03 07:40:28,20.43,33,1
10-03 07:42:15,9.95,27,2
10-03 07:43:45,16.99,36,2
10-03 07:36:26,17.31,29,1
10-03 07:50:28,12.55,54,1
10-03 07:39:48,10.70,53,1
10-03 07:41:48,13.00,30,2
10-03 07:36:11,16.69,49,1
10-03 07:26:43,19.04,48,1
10-03 07:27:43,11.98,33,1
10-03 07:34:59,14.54,27,1
10-03 07:30:38,16.89,30,1
10-03 07:30:56,13.79,23,1
10-03 07:31:21,14.11,42,2
10-03 07:13:01,9.76,31,2
10-03 07:28:38,13.90,27,1
10-03 07:25:26,18.56,31,1
10-03 07:20:37,18.48,32,1
10-03 07:18:36,15.13,26,1
10-03 07:09:51,19.12,31,1
10-03 07:14:56,14.11,27,2
10-03 06:48:56,17.26,37,2
10-03 07:09:14,11.29,66,1
10-03 06:54:21,16.16,29,2
10-03 06:46:38,16.96,37,2
10-03 06:57:22,13.03,45,1
10-03 06:49:06,17.49,28,3
10-03 06:45:53,19.50,31,1
10-03 06:42:23,16.59,33,2
10-03 06:47:44,11.74,29,1
10-03 06:42:37,24.39,30,1
10-03 06:40:38,12.71,39,1
10-03 06:31:08,9.10,68,2
10-03 06:30:54,14.15,34,1
10-03 06:17:31,21.07,50,1
10-03 06:02:13,11.21,25,1
10-03 05:42:54,10.30,38,2
10-03 05:49:42,17.43,42,1
10-03 05:12:43,19.15,40,1
10-03 04:56:57,18.25,39,1
10-03 01:49:50,20.50,50,1
10-03 00:30:33,15.73,33,1
10-03 00:00:49,1.20,25,2
10-02 23:39:45,10.85,31,1
10-02 23:23:04,12.23,33,1
10-02 22:50:54,15.26,38,1
10-02 22:20:56,2.52,25,2
10-02 22:33:22,11.42,28,1
10-02 22:27:13,15.97,45,1
10-02 22:21:30,15.41,34,1
10-02 22:13:35,16.75,25,1
10-02 21:57:25,15.94,28,1
10-02 21:52:59,17.17,29,1
10-02 21:42:35,12.12,24,1
10-02 21:32:24,8.70,24,2
10-02 21:29:43,17.99,28,1
10-02 21:27:49,19.21,35,3
10-02 21:14:36,10.42,28,1
10-02 18:36:30,1.65,30,2
10-02 21:12:56,9.00,31,1
10-02 19:10:12,0.53,24,1
10-02 21:05:38,14.21,45,1
10-02 20:55:28,16.30,41,2
10-02 20:39:02,9.15,36,1
10-02 20:43:39,9.90,40,1
10-02 20:39:04,14.28,33,1
10-02 20:28:18,12.78,33,1
10-02 20:32:24,25.02,49,1
10-02 20:32:10,5.85,29,1
10-02 20:05:37,7.73,32,1
10-02 20:18:57,8.19,31,1
10-02 20:13:10,11.71,34,1
10-02 20:19:19,25.39,32,1
10-02 20:14:54,15.61,39,2
10-02 20:11:02,14.89,26,1
10-02 20:07:06,11.18,25,2
10-02 20:09:42,11.87,50,1
10-02 20:03:29,12.71,31,2
10-02 19:58:25,13.35,22,1
10-02 19:52:04,5.91,30,1
10-02 19:58:52,14.14,30,1
10-02 19:58:00,12.60,41,2
10-02 19:39:14,12.58,23,1
10-02 19:44:30,9.35,40,1
10-02 19:44:05,12.74,30,1
10-02 19:28:26,11.14,37,2
10-02 19:36:26,20.07,27,1
10-02 19:31:15,4.83,33,1
10-02 19:39:12,11.84,28,1
10-02 19:28:40,9.06,28,2
10-02 19:31:27,11.65,37,1
10-02 19:29:07,13.06,32,1
10-02 19:29:41,12.75,25,2
10-02 19:20:41,14.24,35,1
10-02 19:20:35,13.09,28,1
10-02 19:22:04,15.01,28,1
10-02 19:11:03,13.50,26,2
10-02 19:16:00,13.13,29,2
10-02 19:17:42,15.18,31,1
10-02 19:09:42,15.37,37,2
10-02 19:15:06,25.33,22,1
10-02 19:03:16,7.42,28,1
10-02 18:59:36,9.60,28,1
